stok_kodu,kategori_adi,urun_tipi,parent_stok_kodu,varyant_adi,olcu_mm,boy_ligne,aciklama,aktif_mi
1583207,RİVET,ANA_URUN,,,7.0,11.0,,True
1584006,ALTTAN DİKME DÜĞME,ANA_URUN,,,6.0,10.0,,True
1586018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
1587012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
1588007,ALTTAN DİKME DÜĞME,ANA_URUN,,,7.0,11.0,,True
1589910,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
159-012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
159-017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
159-018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
159-715,ÇIT ÇIT,ANA_URUN,,,15.0,24.0,,True
159-720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1590015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1590020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1591020,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1592030,PLAKA,ANA_URUN,,,30.0,48.0,,True
1592030-P,PLAKA,ANA_URUN,,,28.0,45.0,,True
1593925,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
15940022.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.5,36.0,,True
1594020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1595012.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.5,20.0,,True
1595015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1595016.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.5,26.0,,True
1595018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
1595020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1595023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1595025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1596019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1597014,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
1598026,PLAKA,ANA_URUN,,,26.0,42.0,,True
1599008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
1600049,ALTTAN DİKME DÜĞME,ANA_URUN,,,49.0,,,True
1601035,PLAKA,ANA_URUN,,,35.0,56.0,,True
1602030,PLAKA,ANA_URUN,,,30.0,48.0,,True
1603040,D TOKA,ANA_URUN,,,40.0,64.0,,True
1603050,D TOKA,ANA_URUN,,,50.0,80.0,,True
1603060,D TOKA,ANA_URUN,,,60.0,96.0,,True
1603912,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
16049013,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,13.0,37.0,,True
1604923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1605020,TOKA,ANA_URUN,,,20.0,32.0,,True
1605025,D TOKA,ANA_URUN,,,25.0,40.0,,True
1605030,D TOKA,ANA_URUN,,,30.0,48.0,,True
1605035,D TOKA,ANA_URUN,,,35.0,56.0,,True
1605040,D TOKA,ANA_URUN,,,40.0,64.0,,True
1605045,D TOKA,ANA_URUN,,,45.0,72.0,,True
1605050,D TOKA,ANA_URUN,,,50.0,80.0,,True
1605055,D TOKA,ANA_URUN,,,55.0,88.0,,True
1605060,D TOKA,ANA_URUN,,,60.0,96.0,,True
1605065,D TOKA,ANA_URUN,,,65.0,104.0,,True
1605070,D TOKA,ANA_URUN,,,70.0,112.0,,True
1606915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1606923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1606925,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1606927,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,27.0,43.0,,True
1606934,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,34.0,54.0,,True
1607015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1607017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1607020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1607023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1607025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1608010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1608012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1608015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1608017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1608023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1608025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1608030,ALTTAN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
1608036,ALTTAN DİKME DÜĞME,ANA_URUN,,,36.0,58.0,,True
1609020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
161-615,ÇAKMA DÜĞME,ANA_URUN,,,15.0,24.0,,True
1610022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
1611045,ALTTAN DİKME DÜĞME,ANA_URUN,,,45.0,72.0,,True
16127016,ÇIT ÇIT,ANA_URUN,,,16.0,25.0,,True
16127028,ÇIT ÇIT,ANA_URUN,,,28.0,45.0,,True
1612726,ÇIT ÇIT,ANA_URUN,,,16.4,26.0,,True
1613617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
1614617,,ANA_URUN,,,17.0,27.0,,True
16158010,BAĞ UCU,ANA_URUN,,,10.0,21.0,,True
16158013,BAĞ UCU,ANA_URUN,,,13.0,16.0,,True
1616820,BAĞ UCU,ANA_URUN,,,20.0,32.0,,True
16170100,YAKALIK,ANA_URUN,,,100.0,,,True
1618923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1619015,TOKA,ANA_URUN,,,15.0,24.0,,True
162-212,RİVET,ANA_URUN,,,12.0,19.0,,True
162-618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
162-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
162-622,ÇAKMA DÜĞME,ANA_URUN,,,22.0,35.0,,True
1620023,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1621080,TOKA,ANA_URUN,,,80.0,128.0,,True
1622090,TOKA,ANA_URUN,,,90.0,144.0,,True
1623025.5,DİĞER AKSESUAR,ANA_URUN,,,25.5,,,True
162405.5,TOKA,ANA_URUN,,,6.0,10.0,,True
1625020,BAĞ UCU,ANA_URUN,,,20.0,32.0,,True
1626015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1626716.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
1627053,TOKA,ANA_URUN,,,53.0,85.0,,True
1629050,TOKA,ANA_URUN,,,50.0,80.0,,True
163-720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
163009.7,TOKA,ANA_URUN,,,9.7,,,True
1631024,TOKA,ANA_URUN,,,24.0,38.0,,True
1632039,TOKA,ANA_URUN,,,39.0,62.0,,True
1633040,TOKA,ANA_URUN,,,40.0,64.0,,True
1634,PAPAĞAN,ANA_URUN,,,,,,True
1636049,TOKA,ANA_URUN,,,49.0,,,True
1637070,TOKA,ANA_URUN,,,70.0,,,True
1638025.4,TOKA,ANA_URUN,,,25.4,,,True
1639015,TOKA,ANA_URUN,,,15.16,,,True
164-211,RİVET,ANA_URUN,,,11.0,18.0,,True
164-618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
164-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1640011,TOKA,ANA_URUN,,,11.0,,,True
1641010.5,,ANA_URUN,,,11.0,18.0,,True
1642015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1643014,TOKA,ANA_URUN,,,14.0,22.0,,True
1643015,TOKA,ANA_URUN,,,15.0,24.0,,True
1643020,TOKA,ANA_URUN,,,20.0,32.0,,True
1644811,BAĞ UCU,ANA_URUN,,,11.0,18.0,,True
1645011.3,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
1646909,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,9.0,14.0,,True
1647021-B,TOKA,ANA_URUN,,,21.0,34.0,,True
1647022-C,TOKA,ANA_URUN,,,22.0,35.0,,True
1647025-A,TOKA,ANA_URUN,,,25.0,40.0,,True
1648014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
1648017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1648020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1648022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
1648026,ALTTAN DİKME DÜĞME,ANA_URUN,,,26.0,42.0,,True
1649022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
165-012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
165-017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
165-022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
16500020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1653048,ALTTAN DİKME DÜĞME,ANA_URUN,,,48.0,,,True
1654017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1654022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,34.0,,True
1655012,SALLANTI,ANA_URUN,,,12.0,,,True
1656015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1656019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1657023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1658909,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,9.0,14.0,,True
1659048,TOKA,ANA_URUN,,,48.0,77.0,,True
166-020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
166-022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
166-212,RİVET,ANA_URUN,,,12.0,19.0,,True
166-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
1660918,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
1661015,TOKA,ANA_URUN,,,15.0,24.0,,True
1662010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1663011.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
1664014,TOKA,ANA_URUN,,,14.0,22.0,,True
1665030,TOKA,ANA_URUN,,,30.0,48.0,,True
1666,TOKA,ANA_URUN,,,,,,True
1667010,TOKA,ANA_URUN,,,10.0,16.0,,True
1668014,TOKA,ANA_URUN,,,14.0,22.0,,True
1669012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1669015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1669017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1669021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1669025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
167-915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
167-918,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
167-920,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1670015,TOKA,ANA_URUN,,,15.0,24.0,,True
1671010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1672015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1672017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
1672022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
1673013,ALTTAN DİKME DÜĞME,ANA_URUN,,,13.0,21.0,,True
1674022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,35.0,,True
1675015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1675017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
1676010,BAĞ UCU,ANA_URUN,,,10.0,16.0,,True
1677015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1677017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1677020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1677022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,32.0,,True
1678015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
168-017,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
168-220,RİVET,ANA_URUN,,,20.0,,,True
168-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
168-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
168-714,ÇIT ÇIT,ANA_URUN,,,14.0,22.0,,True
1680015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1680018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,28.0,,True
1681018,ALTTAN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
1681024-H,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
1682015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1683011,AYAR,ANA_URUN,,,11.0,18.0,,True
1684019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1685014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
1686023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1687015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1687017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1687020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1687023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1687025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1688023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1688026,ALTTAN DİKME DÜĞME,ANA_URUN,,,26.0,42.0,,True
1689010,AYAR,ANA_URUN,,,10.0,16.0,,True
169-008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
169-215,RİVET,ANA_URUN,,,15.0,24.0,,True
169-625,ÇAKMA DÜĞME,ANA_URUN,,,25.0,40.0,,True
169-630,ÇAKMA DÜĞME,ANA_URUN,,,30.0,48.0,,True
169-712,ÇIT ÇIT,ANA_URUN,,,12.0,19.0,,True
169-715,ÇIT ÇIT,ANA_URUN,,,15.0,24.0,,True
169-720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1690013,AYAR,ANA_URUN,,,13.0,21.0,,True
1691013,AYAR,ANA_URUN,,,13.0,21.0,,True
1692006,HALKA,ANA_URUN,,,6.0,10.0,,True
1693010,AYAR,ANA_URUN,,,10.0,16.0,,True
1694018,AYAR,ANA_URUN,,,18.0,29.0,,True
1695020,HALKA,ANA_URUN,,,20.0,32.0,,True
1696010,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1696012,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1697024,SALLANTI,ANA_URUN,,,24.0,38.0,,True
1698024,SALLANTI,ANA_URUN,,,24.0,38.0,,True
1699026,SALLANTI,ANA_URUN,,,26.0,42.0,,True
170-210,RİVET,ANA_URUN,,,10.0,16.0,,True
170-212,RİVET,ANA_URUN,,,12.0,19.0,,True
170-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
170-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1700015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1700021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1700023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1700721,ÇIT ÇIT,ANA_URUN,,,21.0,34.0,,True
1701013,ALTTAN DİKME DÜĞME,ANA_URUN,,,13.0,21.0,,True
1702010,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1702012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1702015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1702020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1703012,AYAR,ANA_URUN,,,12.0,19.0,,True
1704008,AYAR,ANA_URUN,,,8.0,13.0,,True
1705007,HALKA,ANA_URUN,,,7.0,11.0,,True
1706006,AYAR,ANA_URUN,,,6.0,10.0,,True
1707009,AYAR,ANA_URUN,,,9.0,14.0,,True
1708014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
1709008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
171-212,RİVET,ANA_URUN,,,12.0,19.0,,True
171-214,RİVET,ANA_URUN,,,14.0,22.0,,True
1710010,AYAR,ANA_URUN,,,10.0,16.0,,True
1711015,AYAR,ANA_URUN,,,15.0,24.0,,True
1712019,AYAR,ANA_URUN,,,19.0,30.0,,True
1713016,AYAR,ANA_URUN,,,16.0,26.0,,True
1714015,AYAR,ANA_URUN,,,15.0,24.0,,True
1715012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
1716015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1717017.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.5,28.0,,True
1718015,TOKA,ANA_URUN,,,15.0,24.0,,True
1719025,TOKA,ANA_URUN,,,25.0,40.0,,True
172-210,RİVET,ANA_URUN,,,10.0,16.0,,True
172-214,RİVET,ANA_URUN,,,14.0,22.0,,True
172-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
172-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1720020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1721010.7,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.7,18.0,,True
1721016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
1722016,TOKA,ANA_URUN,,,16.0,26.0,,True
1723011,TOKA,ANA_URUN,,,15.0,24.0,,True
1724008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
1725045,TOKA,ANA_URUN,,,45.0,72.0,,True
1726008,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
1727040,TOKA,ANA_URUN,,,40.0,64.0,,True
1728012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,24.0,,True
1728015,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
172907.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,8.0,13.0,,True
173-915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
173-917,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
173-920,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
173-923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
173-930,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,30.0,48.0,,True
1730030,TOKA,ANA_URUN,,,30.0,,,True
1731014,ALTTAN DİKME DÜĞME,ANA_URUN,,,14.0,22.0,,True
1732040,TOKA,ANA_URUN,,,40.0,,,True
1733040,TOKA,ANA_URUN,,,40.0,,,True
1734040,TOKA,ANA_URUN,,,40.0,,,True
1735050,TOKA,ANA_URUN,,,50.0,80.0,,True
1736030,TOKA,ANA_URUN,,,30.0,,,True
1737043,TOKA,ANA_URUN,,,43.0,,,True
1737063,TOKA,ANA_URUN,,,63.0,,,True
1737075,TOKA,ANA_URUN,,,75.0,,,True
1738015,TOKA,ANA_URUN,,,15.0,,,True
1739,TOKA,ANA_URUN,,,,,,True
174-915,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
174-918,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,18.0,29.0,,True
174-923,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1740015,TOKA,ANA_URUN,,,15.0,,,True
1741023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,,,True
1741025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,37.0,E,True
1742021,TOKA,ANA_URUN,,,21.0,34.0,,True
1743010,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1744040,TOKA,ANA_URUN,,,40.0,64.0,E,True
1745820,BAĞ UCU,ANA_URUN,,,20.0,32.0,,True
1746020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1746023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
1746025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1748910,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
1749035,TOKA,ANA_URUN,,,35.0,56.0,,True
1750070,TOKA,ANA_URUN,,,70.0,112.0,,True
1751021,ALTTAN DİKME DÜĞME,ANA_URUN,,,21.0,34.0,,True
1752023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1752025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1752723,ÇIT ÇIT,ANA_URUN,,,23.0,36.0,,True
1753020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1754022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,34.0,,True
1755012,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1755912,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1756040,PİRSİNG,ANA_URUN,,,40.0,,,True
1756050,TOKA,ANA_URUN,,,50.0,,,True
1757020,TOKA,ANA_URUN,,,20.0,32.0,,True
1758040,TOKA,ANA_URUN,,,40.0,64.0,,True
1759018,TOKA,ANA_URUN,,,18.0,29.0,,True
176-012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,19.0,,True
176-016,ALTTAN DİKME DÜĞME,ANA_URUN,,,16.0,26.0,,True
176-019,ALTTAN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
176-208,RİVET,ANA_URUN,,,8.0,13.0,,True
176-210,RİVET,ANA_URUN,,,10.0,16.0,,True
176-211,RİVET,ANA_URUN,,,11.0,18.0,,True
1760018,TOKA,ANA_URUN,,,18.0,29.0,,True
1761005,TOKA,ANA_URUN,,,5.0,8.0,,True
1762050,TOKA,ANA_URUN,,,50.0,80.0,,True
1763010,TOKA,ANA_URUN,,,10.0,16.0,,True
1764009,TOKA,ANA_URUN,,,9.0,14.0,,True
1765715.4,ÇIT ÇIT,ANA_URUN,,,16.0,26.0,,True
1766010,TOKA,ANA_URUN,,,10.0,16.0,,True
1767616,ÇAKMA DÜĞME,ANA_URUN,,,16.0,26.0,,True
1768033,TOKA,ANA_URUN,,,33.0,53.0,,True
1769015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,22.0,,True
1769017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1769022,ALTTAN DİKME DÜĞME,ANA_URUN,,,22.0,36.0,,True
177-210,RİVET,ANA_URUN,,,10.0,16.0,,True
177-617,ÇAKMA DÜĞME,ANA_URUN,,,17.0,27.0,,True
177-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
1770015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1770017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1770020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1770022,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,34.0,,True
1770023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1771014,TOKA,ANA_URUN,,,14.0,22.0,,True
1772017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,27.0,,True
1773010,TOKA,ANA_URUN,,,10.0,16.0,,True
1774043,TOKA,ANA_URUN,,,43.0,69.0,,True
1775030,TOKA,ANA_URUN,,,30.0,48.0,,True
1775050,TOKA,ANA_URUN,,,50.0,,,True
1775057,TOKA,ANA_URUN,,,57.0,,,True
1776040,TOKA,ANA_URUN,,,40.0,64.0,,True
1777025,ALTTAN DİKME DÜĞME,ANA_URUN,,,25.0,40.0,,True
1778012,ALTTAN DİKME DÜĞME,ANA_URUN,,,13.0,20.0,,True
1778015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1778017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1778020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1778024,ALTTAN DİKME DÜĞME,ANA_URUN,,,24.0,38.0,,True
1779910,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,10.0,16.0,,True
178-210,RİVET,ANA_URUN,,,10.0,16.0,,True
178-618,ÇAKMA DÜĞME,ANA_URUN,,,18.0,29.0,,True
178-620,ÇAKMA DÜĞME,ANA_URUN,,,20.0,32.0,,True
178-710,ÇIT ÇIT,ANA_URUN,,,10.0,16.0,,True
1780020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1780023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1780720,ÇIT ÇIT,ANA_URUN,,,20.0,32.0,,True
1781017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1781020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1782009,ALTTAN DİKME DÜĞME,ANA_URUN,,,9.0,14.0,,True
1783015,ALTTAN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
1783017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1783020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
1783023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,36.0,,True
1784023,ALTTAN DİKME DÜĞME,ANA_URUN,,,23.0,37.0,,True
17859015,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,15.0,24.0,,True
17859019,ÜSTTEN DİKME DÜĞME,ANA_URUN,,,19.0,30.0,,True
1786010.5,ALTTAN DİKME DÜĞME,ANA_URUN,,,10.5,18.0,,True
1786012,ALTTAN DİKME DÜĞME,ANA_URUN,,,12.0,20.0,,True
1786017,ALTTAN DİKME DÜĞME,ANA_URUN,,,17.0,28.0,,True
1786020,ALTTAN DİKME DÜĞME,ANA_URUN,,,20.0,32.0,,True
